-0.034195032,-0.0804557
-0.26700273,-0.060900193
0.035479955,0.095047906
0.19691852,-0.15556246
0.10208104,0.18140236
-0.048231155,0.061103884
0.18385263,-0.047772642
-0.14371662,-0.082599126
0.22013223,-0.028597023
0.08293275,0.11823018
0.025835972,-0.17278975
0.15819645,-0.061099116
-0.07553472,-0.22163284
-0.06098682,0.04661953
0.21754968,-0.06376816
0.040772416,0.22483343
-0.017501492,0.0014931095
0.08839467,-0.06521084
0.0648459,-0.050596625
0.19564632,0.013433799
-0.0732391,0.13154605
-0.28065526,-0.07692733
0.16625038,0.0456002
0.1998041,-0.13644402
0.06678019,-0.07260832
-0.21775019,-0.27563792
0.16144682,0.09591884
-0.22878791,-0.16791196
-0.097490996,0.05691401
0.1668365,0.026352592
0.078426376,-0.020082116
0.040213395,-0.16135901
0.01771098,0.022808991
0.15318437,0.04279786
-0.17502867,-0.053716745
0.1517245,-0.05158587
-0.02274572,-0.058524936
-0.259921,-0.048731565
0.095804825,0.14007509
-0.06096715,0.07879087
0.24530603,-0.09391845
0.033809938,-0.08823764
0.19368143,0.07877232
0.16936101,-0.005772454
0.1314193,-0.01567185
0.07277193,0.21776912
0.05989168,-0.022500195
0.062982954,-0.03661197
0.078440115,-0.020538751
-0.08473915,-0.19711018
0.023649268,-0.19235474
-0.44879094,-0.010244685
-0.049588103,0.26186746
0.18890817,-0.041569903
0.056916572,0.20211783
0.034818985,0.041648354
-0.34992024,0.013734923
0.14233726,0.14582144
-0.061508592,0.16174878
0.19047566,-0.19038807
-0.090210974,0.117009096
0.15638481,-0.016058959
-0.07903345,-0.09352996
-0.33679724,-0.05627632
-0.13002945,0.14045787
0.14979224,-0.098962754
-0.06355879,-0.053167656
0.23211858,-0.13635083
-0.037508752,-0.12867059
-0.33965838,-0.033615902
0.056082033,-0.13132939
0.10796574,0.10267482
0.23143888,-0.07822557
0.021587808,-0.031136189
0.01467888,-0.09904164
-0.22898433,-0.1005042
0.08370513,-0.23791969
0.2124903,-0.1857403
0.2194642,-0.1301529
0.11407554,0.06622005
-0.123824276,-0.1029011
-0.2905583,-0.048371155
-0.2761045,-0.13791902
-0.055349674,-0.00087619293
0.0852722,0.166287
0.041425243,-0.09880786
0.08047769,-0.013105222
0.041532107,0.23906247
-0.29659346,-0.07939383
-0.005159451,0.22909003
-0.13789676,0.06549515
0.04309894,0.16859885
0.06577712,0.13427344
-0.04914594,-0.052994434
0.044247597,-0.038692676
-0.3372454,-0.03739788
0.17010954,0.14145268
0.026236916,-0.037477832
0.045127604,-0.12255091
0.23002799,-0.10514546
0.08571341,0.033444215
0.022839006,0.18177724
0.21749118,-0.08009411
0.08987121,0.19753274
0.1855677,-0.015768906
0.21198913,-0.21031202
-0.11443107,-0.022509538
-0.07229118,-0.1687656
-0.101239614,-0.099341266
0.0573995,0.04200383
-0.004123943,0.14893925
-0.19878852,0.055566825
0.24729177,-0.07592827
0.18808384,-0.23018421
-0.36316353,0.013506543
0.052320305,0.20847788
0.02503826,0.2625477
-0.17871891,-0.15103301
-0.19307879,-0.060265455
-0.38118586,-0.072840266
-0.15341581,0.05913136
-0.40855587,-0.18970695
0.08502701,-0.12684377
0.0522204,0.18364838
0.232135,-0.09335695
0.04375658,-0.14542533
-0.07438826,-0.0041214977
0.069303304,0.08299086
0.22505711,-0.12230353
0.010192537,-0.106225
0.07328106,-0.10717402
0.022898752,0.15619801
0.13285081,-0.08166715
0.18893787,0.078976266
0.06995433,0.029798502
-0.012451437,-0.16801015
0.09343504,-0.1266204
0.12695318,-0.13722947
-0.14380525,-0.16686065
0.06453946,0.1376377
0.17428991,-0.01098815
0.13072841,0.015006691
0.08304911,0.1595954
0.06548577,0.028195908
0.09286739,-0.080278255
0.10030017,0.0028658372
-0.020011526,-0.16068532
0.03443884,0.055181082
0.10762949,0.07450183
-0.08700219,-0.15732521
0.08169689,0.040276058
-0.070531145,0.06310548
0.21574123,-0.15352514
0.17565402,0.05024297
0.033529013,0.17200175
-0.04479045,0.005603281
-0.18669294,-0.005054167
-0.065694146,-0.12155883
0.031177701,0.08789486
-0.051802732,-0.009718326
0.08257346,0.01999679
-0.17458665,-0.24143483
0.08391012,0.17466298
0.108660944,0.06397291
-0.14358358,0.17629527
-0.038765687,-0.029253367
0.098680325,0.13913861
0.035236333,0.19773267
0.15953265,-0.04080403
-0.28256738,-0.07425076
0.06429878,0.21156506
-0.10845376,-0.056217555
0.018562073,0.22703509
0.17381881,-0.064043246
0.24310179,-0.09961461
0.08047104,-0.051399413
0.13978124,0.09493453
0.22317897,-0.15239662
-0.08181963,0.009098496
-0.18297066,-0.07685933
0.1792011,-0.0951295
-0.06746874,0.11580357
-0.13881044,-0.15240954
0.085597396,0.23976335
0.2074723,-0.06043122
-0.008078018,0.20781265
0.02920773,-0.02664922
-0.18077855,-0.2890156
-0.034491617,0.049820103
-0.040350407,-0.014471097
-0.022262152,-0.17565812
0.107751854,-0.018409563
-0.31360474,-0.020409057
0.011259797,0.18375562
-0.06903417,0.23485398
0.08838879,0.06728746
-0.06245194,0.24483292
0.10244752,-0.1301134
0.049486987,-0.17317143
-0.005134339,0.10387665
0.17697696,-0.037224222
0.18590443,-0.126812
0.056185488,-0.08053975
-0.050451834,0.024820482
0.07544399,0.07611176
0.18732518,-0.19850586
-0.28005123,-0.08851684
-0.050391715,0.061960995
0.24010664,-0.1278127
-0.3416941,-0.16439208
-0.052625902,-0.01954737
0.23382409,-0.16671126
0.15596022,0.068212844
-0.10695124,-0.07574315
-0.03540899,0.22254492
-0.087551564,-0.23152925
-0.14420892,-0.0011937781
0.027248254,0.17051119
-0.03820411,-0.019051135
-0.06369243,-0.054178357
-0.097736225,-0.18176335
-0.19759198,0.095371075
-0.16702503,0.12921147
0.03656171,0.2147731
0.001376761,0.021681713
-0.08957096,-0.11025626
0.1099087,0.16058035
0.12469709,0.12927
0.07273527,0.023597175
-0.2668881,-0.038901318
0.10868042,0.13292956
0.2308826,-0.17924061
-0.013154568,0.019535217
-0.030022727,-0.032185744
-0.21889174,-0.026263252
-0.06465874,-0.17991604
-0.0012890348,-0.04104128
0.029625967,0.21796587
-0.035508342,0.07618717
0.0014161926,-0.06423392
0.18256947,-0.046576906
-0.18164754,0.1331258
-0.18123515,-0.24869646
0.034433078,0.28289923
-0.25533792,-0.029989896
-0.02946341,-0.1309934
-0.029833192,-0.073966905
0.118827686,0.11003588
0.15549554,-0.057728685
-0.2311136,-0.10101707
0.042356767,0.05331076
0.24392125,-0.13778207
0.08536717,-0.20664673
-0.16735432,-0.03950519
-0.031148659,-0.1566901
-0.032587733,-0.17757545
0.17364503,-0.118781075
0.04494308,0.1933857
0.14294684,0.07787232
0.027646398,0.0166164
0.03863576,0.033175405
-0.12684838,0.103352375
0.00036039666,-0.08152062
0.028564028,0.27102232
0.05997854,0.096874
-0.061486598,-0.03719654
-0.074835725,-0.19709188
0.12646745,0.12170455
0.1334496,0.095441476
0.22232823,-0.19102605
0.21959378,-0.09298753
0.11251977,0.12183436
-0.028622786,0.23037018
0.019367406,-0.06214074
0.048993476,-0.12571968
-0.0018131358,0.19869013
0.24426693,-0.09076456
-0.15312678,-0.037816506
-0.06730639,-0.14970283
-0.03905035,-0.07437434
0.13789126,0.1540636
-0.07527165,-0.15940319
0.076817885,0.10587651
-0.45375198,-0.104915835
-0.09935723,-0.13010627
0.13308981,0.09118831
-0.17574134,-0.009940535
0.12006496,-0.028662764
0.12605,0.18373792
0.088715136,0.15973264
0.23957662,-0.15894434
0.046968654,-0.19668435
0.10890278,0.063131034
-0.53043693,-0.10572171
-0.114108875,0.17014295
0.062204465,-0.13732177
-0.28805178,-0.030398307
0.02920745,0.19634107
-0.063676685,-0.1806
-0.1344319,0.10032171
0.15123115,-0.09580111
0.065728046,0.23000234
-0.0010854356,-0.022223685
-0.4695536,-0.1107312
0.13172352,0.09056332
0.092852086,0.1716418
-0.14263698,-0.048347667
0.1193987,0.15752095
-0.12216102,-0.07286513
0.21176799,-0.18744135
0.23776993,-0.08443123
-0.13070789,0.09416467
-0.02717521,0.0043061683
0.14002794,0.079315536
-0.028733982,0.1382492
0.2203484,-0.17402554
0.029140914,-0.0511985
-0.10243465,-0.008341673
0.08031728,-0.104903415
0.105449066,0.098886676
-0.30068675,-0.040080607
-0.025140997,-0.14271113
-0.0025525207,0.13143033
-0.1711122,0.1394503
0.062293645,0.2209409
-0.16381298,-0.03264108
-0.23625582,-0.018769331
0.04899378,-0.16735882
-0.15983926,0.033786282
0.014146541,0.2401564
-0.06450056,-0.16106007
-0.05017037,0.124475546
-0.050723676,-0.069819964
-0.112894624,-0.095025845
-0.012821273,0.17226033
0.049808454,0.024707438
0.10718861,0.12950696
0.02169633,0.23542155
0.040184036,0.20815448
-0.12482864,-0.039867666
-0.024208,0.10968499
-0.089526445,-0.17506306
0.13922651,0.049242303
0.060089353,-0.129383
0.050831404,0.17726023
0.21524046,-0.15814091
0.027685586,0.016215637
-0.14513622,-0.025436759
-0.004661665,-0.11985044
0.012665019,0.20444298
0.062818885,0.19424714
0.198573,-0.15099254
-0.1492665,-0.1312179
0.07340848,0.13251673
0.13105026,0.1119857
0.19262029,-0.19203168
0.10691301,-0.073925175
0.22037649,-0.15467589
0.19299507,-0.03462508
-0.30121356,-0.07807641
0.1014452,-0.2598278
-0.027650453,-0.103909
0.08268681,0.19714689
0.15055785,0.068984136
0.12589578,0.110551514
-0.10716011,-0.06872432
0.22332577,-0.09316987
-0.19106805,0.09677531
0.118707284,-0.1046057
0.053216793,0.2273217
0.20181559,-0.05359928
-0.0876477,0.23008543
0.11973135,0.13017024
0.09782374,0.16372721
0.027592842,0.1816476
-0.16168396,-0.021027377
0.018337423,-0.089386806
-0.041752845,0.24787556
-0.0020113287,-0.106314205
0.14534476,0.077434726
-0.0938319,0.17959617
-0.1061029,-0.029891951
0.19816075,-0.099981695
0.026888685,0.20818393
0.13177602,0.12808011
-0.16462131,-0.056573473
-0.040493,-0.106792524
0.070033625,0.19288808
0.16597272,0.004043768
0.11832899,0.12895595
-0.024186647,-0.19979015
-0.07672468,-0.023891188
0.031804077,-0.15130225
0.032766555,-0.09370473
0.15676506,-0.060672175
-0.1552458,0.04477915
0.023221008,-0.06578463
0.19987929,-0.18126129
0.2068106,-0.071564354
-0.44535306,-0.09650437
0.026658209,-0.013722664
0.025356814,0.07704718
0.0123225665,0.21423939
0.010929674,-0.023899756
-0.084388696,-0.14492576
-0.058908995,-0.15310761
0.17313302,-0.049123228
0.0058995145,-0.042637236
0.24205124,-0.09474816
0.10314163,0.13576272
0.054323155,-0.2586763
0.10061654,0.145793
0.18835415,0.050175924
0.09018051,0.17165019
0.035463948,0.013271119
0.0285582,-0.066862844
0.25308326,-0.10385568
0.15337868,-0.021749167
0.16650052,-0.007943334
0.07411223,0.13227177
0.065766566,0.027598007
-0.09465582,0.09817982
0.19477056,0.0763269
0.11389089,0.09579529
0.0015283384,0.0754063
-0.07399306,-0.053844646
-0.055898335,0.24882612
-0.53177404,-0.050882168
0.08553914,0.116622806
-0.46464393,-0.122409314
-0.00038479306,-0.06775404
-0.071117565,0.12490815
0.016984819,-0.0075854305
0.022454271,-0.17160176
0.09765387,0.103961825
-0.36571255,-0.06760785
0.09211237,0.13614759
0.09391772,-0.0030658348
-0.044894878,0.21571039
0.04729729,-0.04248452
-0.3362234,-0.11475137
0.11534635,0.10600864
0.09008027,0.1607701
0.19635378,-0.16689536
0.17519948,-0.019254943
0.008926893,-0.049205795
-0.105972275,0.20171645
0.19050446,-0.18469265
0.011263623,-0.018281834
-0.082243055,0.123318054
0.2095316,-0.13021505
-0.269496,0.045383237
-0.14620692,-0.1418891
-0.24133727,-0.061055828
0.24123053,-0.053927742
0.2251474,-0.16167067
0.0992868,-0.09517696
-0.026584221,-0.05310858
-0.45144567,-0.098856956
0.045751628,0.095155746
0.056867927,0.19400056
-0.015935978,0.23688115
-0.4175544,-0.049431816
0.15039802,-0.0059294677
-0.2922484,-0.12719157
-0.1313534,-0.00913895
0.23293865,-0.1070166
-0.03176538,0.12861927
0.062530935,0.056798946
-0.026917951,0.04062424
0.14085525,-0.047833346
0.07755393,0.067749955
0.14024127,-0.13855292
-0.24372832,-0.026318338
-0.06282375,0.0032041357
0.1974492,-0.140505
0.08233459,0.08855514
-0.09580473,-0.060206678
0.15309285,0.13294119
-0.07242476,-0.086316675
-0.1165257,0.030778816
0.012841165,0.15942964
0.12324898,0.12660627
-0.011268105,0.054561224
0.21754068,-0.06496502
-0.029172817,-0.01003203
-0.02913366,-0.10066012
0.10436607,0.05849368
0.026200859,0.0073905746
-0.12438564,0.048365332
-0.0726051,-0.2631354
0.15724938,-0.07681317
0.21035017,-0.16287944
-0.026103117,-0.029517898
-0.17998566,0.0347428
-0.1894056,-0.13160184
-0.089000516,-0.105578564
0.06972547,0.02840566
0.06829036,-0.024271177
0.033416655,-0.12525769
0.14613165,0.09403277
0.13237141,-0.009470549
0.10645711,-0.033049654
0.12147005,-0.13530414
-0.21484794,-0.22780311
0.02951596,0.22134516
-0.009490796,0.09551839
0.19357176,-0.14072573
0.19056056,-0.13945436
0.05522276,0.051195357
0.21632469,-0.16225956
0.12665626,0.008066113
-0.08096802,0.09313891
0.08927587,-0.011333381
0.048345312,-0.068399206
-0.17587718,-0.05085971
-0.02299526,0.01614076
-0.017597778,-0.068835154
0.18406881,0.08107779
-0.34534636,0.024897976
-0.033306956,0.19909751
-0.0566884,0.18289065
0.03335955,0.24482904
0.16422139,-0.02456192
-0.26671988,-0.11580026
0.07856537,0.1335934
-0.4032319,-0.084068105
-0.06797147,0.053724058
-0.11370699,0.023129065
0.11741057,0.035483275
0.03644299,-0.020712486
0.054511193,0.1356627
0.046190936,-0.02209285
0.15974611,-0.058184348
-0.027247762,0.016108802
0.13691442,-0.11963578
0.0406722,0.09430055
0.088028796,-0.057240285
0.22109239,-0.15749022
-0.07493961,-0.030142142
0.12095686,-0.027902758
0.057064228,0.21079078
-0.29014176,-0.09518225
0.10456754,-0.06873119
-0.16478392,-0.17981987
0.061927073,-0.10274846
0.004811836,-0.2062463
0.08963265,0.049743593
-0.23392159,-0.06303779
-0.037533488,-0.098808505
0.0024683457,0.20030402
-0.090562396,-0.1002789
0.14133051,-0.15698451
0.18978412,-0.17302187
-0.24615961,-0.0063903136
-0.052112002,-0.061776806
0.2239179,-0.092424154
-0.059089355,-0.110967234
0.14163435,-0.0013044548
0.0073921434,-0.1365066
0.18035902,-0.062764406
-0.0144191915,-0.10425608
0.028889988,0.15972088
-0.02737767,-0.11270026
-0.01605499,0.24831524
-0.0811178,0.07346436
0.08897957,0.119214505
0.08538265,0.111472264
